Symbol,Name,Country,Sector,Industry
STEL,Stellar Bancorp Inc. Common Stock,United States,Finance,Major Banks
STEP,StepStone Group Inc. Class A Common Stock,United States,Finance,Finance/Investors Services
STER,Sterling Check Corp. Common Stock,United States,Technology,Computer Software: Prepackaged Software
STGW,Stagwell Inc. Class A Common Stock,Canada,Consumer Discretionary,Advertising
STIM,Neuronetics Inc. Common Stock,United States,Health Care,Managed Health Care
STIX,Semantix Inc. Class A Ordinary Shares,United States,Technology,EDP Services
STIXW,Semantix Inc. Warrant,United States,Technology,EDP Services
STKH,Steakholder Foods Ltd. American Depositary Shares,Israel,Consumer Staples,Packaged Foods
STKL,SunOpta Inc. Common Stock,Canada,Basic Materials,Precious Metals
STKS,The ONE Group Hospitality Inc. Common Stock,United States,Consumer Discretionary,Restaurants
STLD,Steel Dynamics Inc.,United States,Industrials,Steel/Iron Ore
STNE,StoneCo Ltd. Class A Common Shares,Brazil,Technology,EDP Services
STOK,Stoke Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
STRA,Strategic Education Inc. Common Stock,United States,Consumer Discretionary,Service to the Health Industry
STRC,Sarcos Technology and Robotics Corporation Common Stock,United States,Industrials,Wholesale Distributors
STRCW,Sarcos Technology and Robotics Corporation Warrants,United States,Industrials,Wholesale Distributors
STRL,Sterling Infrastructure Inc. Common Stock,United States,Industrials,Oilfield Services/Equipment
STRM,Streamline Health Solutions Inc. Common Stock,United States,Technology,EDP Services
STRO,Sutro Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
STRR,Star Equity Holdings Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
STRRP,Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
STRS,Stratus Properties Inc. Common Stock,United States,Real Estate,Homebuilding
STRT,STRATTEC SECURITY CORPORATION Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
STSA,Satsuma Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
STSS,Sharps Technology Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
STSSW,Sharps Technology Inc. Warrant,United States,Finance,Investment Bankers/Brokers/Service
STTK,Shattuck Labs Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),Ireland,Technology,Electronic Components
SUMO,Sumo Logic Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
SUNW,Sunworks Inc. Common Stock,United States,Technology,Semiconductors
SUPN,Supernus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SURF,Surface Oncology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SURG,SurgePays Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
SURGW,SurgePays Inc. Warrant,United States,Technology,Computer Software: Prepackaged Software
SVC,Service Properties Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
SVFA,SVF Investment Corp. Class A Ordinary Shares,United States,Finance,Business Services
SVFAU,SVF Investment Corp. Unit,United States,Finance,Business Services
SVFAW,SVF Investment Corp. Warrant,United States,Finance,Business Services
SVFB,SVF Investment Corp. 2 Class A Ordinary Shares,United States,Finance,Business Services
SVFD,Save Foods Inc. Common Stock,Israel,,
SVII,Spring Valley Acquisition Corp. II Class A Ordinary Shares,United States,Finance,Business Services
SVIIR,Spring Valley Acquisition Corp. II Rights,United States,,
SVIIW,Spring Valley Acquisition Corp. II Warrant,United States,Finance,Business Services
SVNA,7 Acquisition Corporation Class A Ordinary Shares,United States,Finance,Business Services
SVNAU,7 Acquisition Corporation Unit,United States,Finance,Business Services
SVNAW,7 Acquisition Corporation Warrant,United States,Finance,Business Services
SVRA,Savara Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SVRE,SaverOne 2014 Ltd. American Depositary Shares,Israel,,
SVREW,SaverOne 2014 Ltd. Warrant,Israel,,
SVVC,Firsthand Technology Value Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
SWAG,Stran & Company Inc. Common Stock,United States,Consumer Discretionary,Advertising
SWAGW,Stran & Company Inc. Warrant,United States,Consumer Discretionary,Advertising
SWAV,ShockWave Medical Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
SWBI,Smith & Wesson Brands Inc. Common Stock,United States,Consumer Discretionary,Ordnance And Accessories
SWIM,Latham Group Inc. Common Stock,United States,Industrials,Engineering & Construction
SWIR,Sierra Wireless Inc. Common Stock,Canada,Technology,Radio And Television Broadcasting And Communications Equipment
SWKH,SWK Holdings Corporation Common Stock,United States,Finance,Finance/Investors Services
SWKS,Skyworks Solutions Inc. Common Stock,United States,Technology,Semiconductors
SWSS,Springwater Special Situations Corp. Common stock,United States,Industrials,Consumer Electronics/Appliances
SWSSU,Springwater Special Situations Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
SWSSW,Springwater Special Situations Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
SWTX,SpringWorks Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SWVL,Swvl Holdings Corp Class A Common Shares,United Arab Emirates,Consumer Discretionary,Business Services
SWVLW,Swvl Holdings Corp Warrant,United Arab Emirates,Consumer Discretionary,Business Services
SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,China,Health Care,Biotechnology: Pharmaceutical Preparations
SY,So-Young International Inc. American Depository Shares,China,Technology,Computer Software: Prepackaged Software
SYBT,Stock Yards Bancorp Inc. Common Stock,United States,Finance,Major Banks
SYBX,Synlogic Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SYM,Symbotic Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,United States,Technology,Computer peripheral equipment
SYNH,Syneos Health Inc. Class A Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYPR,Sypris Solutions Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
SYRS,Syros Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
SYTA,Siyata Mobile Inc. Common Shares,Canada,Industrials,Metal Fabrications
SYTAW,Siyata Mobile Inc. Warrant,Canada,Industrials,Metal Fabrications
SZZL,Sizzle Acquisition Corp. Common stock,United States,Industrials,Consumer Electronics/Appliances
SZZLW,Sizzle Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
TA,TravelCenters of America Inc. Common Stock,United States,Energy,Food Chains
TACT,TransAct Technologies Incorporated Common Stock,United States,Technology,Computer peripheral equipment
TAIT,Taitron Components Incorporated Class A Common Stock,United States,Technology,Electronic Components
TALK,Talkspace Inc. Common Stock,United States,Health Care,Managed Health Care
TALKW,Talkspace Inc. Warrant,United States,Health Care,Managed Health Care
TALS,Talaris Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TANH,Tantech Holdings Ltd. Common Shares,China,,
TANNI,TravelCenters of America Inc. 8.25% Senior Notes due 2028,United States,Energy,Food Chains
TANNL,TravelCenters of America Inc. 8.00% Senior Notes due 2029,United States,Energy,Food Chains
TANNZ,TravelCenters of America Inc. 8.00% Senior Notes due 2030,United States,Energy,Food Chains
TAOP,Taoping Inc. Ordinary Shares ,Hong Kong,Technology,Computer Software: Prepackaged Software
TARA,Protara Therapeutics Inc.  Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TARS,Tarsus Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
TASK,TaskUs Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
TAST,Carrols Restaurant Group Inc. Common Stock,United States,Consumer Discretionary,Restaurants
TATT,TAT Technologies Ltd. Ordinary Shares,Israel,Industrials,Aerospace
TAYD,Taylor Devices Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
TBBK,The Bancorp Inc Common Stock,United States,Finance,Major Banks
TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TBCPU,Thunder Bridge Capital Partners III Inc. Units,United States,Industrials,Consumer Electronics/Appliances
TBCPW,Thunder Bridge Capital Partners III Inc. Warrant,United States,Industrials,Consumer Electronics/Appliances
TBLA,Taboola.com Ltd. Ordinary Shares,Israel,Consumer Discretionary,EDP Services
TBLAW,Taboola.com Ltd. Warrant,Israel,Consumer Discretionary,EDP Services
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,United States,Finance,Investment Managers
TBLT,ToughBuilt Industries Inc. Common Stock,United States,Consumer Discretionary,Diversified Manufacture
TBLTW,ToughBuilt Industries Inc. Warrant,United States,Consumer Discretionary,Diversified Manufacture
TBNK,Territorial Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
TBPH,Theravance Biopharma Inc. Ordinary Shares,Cayman Islands,Health Care,Biotechnology: Pharmaceutical Preparations
TBSA,TB SA Acquisition Corp Class A Ordinary Share,Cayman Islands,Finance,Business Services
TC,TuanChe Limited American Depositary Shares,China,Consumer Discretionary,Business Services
TCBC,TC Bancshares Inc. Common Stock,United States,Finance,Major Banks
TCBI,Texas Capital Bancshares Inc. Common Stock,United States,Finance,Major Banks
TCBIO,Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,United States,Finance,Major Banks
TCBK,TriCo Bancshares Common Stock,United States,Finance,Major Banks
TCBP,TC BioPharm (Holdings) plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCBPW,TC BioPharm (Holdings) plc Warrants,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCBS,Texas Community Bancshares Inc. Common Stock,United States,Finance,Banks
TCBX,Third Coast Bancshares Inc. Common Stock,United States,Finance,Major Banks
TCDA,Tricida Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TCFC,The Community Financial Corporation Common Stock,United States,Finance,Major Banks
TCMD,Tactile Systems Technology Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
TCOM,Trip.com Group Limited American Depositary Shares,China,Consumer Discretionary,Hotels/Resorts
TCON,TRACON Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCPC,BlackRock TCP Capital Corp. Common Stock,United States,Finance,Finance/Investors Services
TCRR,TCR2 Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TCRT,Alaunos Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TCRX,TScan Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TCVA,TCV Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
TCX,Tucows Inc. Class A Common Stock,Canada,Technology,EDP Services
TDUP,ThredUp Inc. Class A Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
TEAM,Atlassian Corporation Class A Common Stock,United Kingdom,Technology,EDP Services
TECH,Bio-Techne Corp Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TECTP,Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,United States,Finance,Commercial Banks
TEDU,Tarena International Inc. American Depositary Shares,China,Consumer Discretionary,Service to the Health Industry
TELA,TELA Bio Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TENB,Tenable Holdings Inc. Common Stock,United States,Technology,EDP Services
TENK,TenX Keane Acquisition Ordinary Share,United States,,
TENKU,TenX Keane Acquisition Unit,United States,Finance,Business Services
TENX,Tenax Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TER,Teradyne Inc. Common Stock,United States,Industrials,Electrical Products
TERN,Terns Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TESS,TESSCO Technologies Incorporated Common Stock,United States,Telecommunications,Telecommunications Equipment
TETC,Tech and Energy Transition Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TETCW,Tech and Energy Transition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
TETE,Technology & Telecommunication Acquisition Corporation Class A Ordinary Shares,Malaysia,Finance,Business Services
TETEU,Technology & Telecommunication Acquisition Corporation Unit,Malaysia,Finance,Business Services
TETEW,Technology & Telecommunication Acquisition Corporation Warrant,Malaysia,Finance,Business Services
TFFP,TFF Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
TFIN,Triumph Financial Inc. Common Stock,United States,Finance,Major Banks
TFINP,Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,United States,,
TFSL,TFS Financial Corporation Common Stock,United States,Finance,Savings Institutions
TGAA,Target Global Acquisition I Corp. Class A Ordinary Share,Cayman Islands,Finance,Business Services
TGAAU,Target Global Acquisition I Corp. Unit,Cayman Islands,Finance,Business Services
TGAAW,Target Global Acquisition I Corp. Warrant,Cayman Islands,Finance,Business Services
TGAN,Transphorm Inc. Common Stock,United States,Technology,Semiconductors
TGL,Treasure Global Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
TGTX,TG Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TGVC,TG Venture Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TGVCU,TG Venture Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
TGVCW,TG Venture Acquisition Corp. Warrants,United States,Industrials,Consumer Electronics/Appliances
TH,Target Hospitality Corp. Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
THAC,Thrive Acquisition Corporation Class A ordinary shares,United States,Finance,Business Services
THACU,Thrive Acquisition Corporation Unit,United States,Finance,Business Services
THACW,Thrive Acquisition Corporation Warrant,United States,Finance,Business Services
THCH,TH International Limited Ordinary shares,China,,
THCHW,TH International Limited Warrant,China,,
THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
THCPU,Thunder Bridge Capital Partners IV Inc. Unit,United States,Industrials,Consumer Electronics/Appliances
THFF,First Financial Corporation Indiana Common Stock,United States,Finance,Major Banks
THMO,ThermoGenesis Holdings Inc. Common Stock,United States,Industrials,Medical Specialities
THRD,Third Harmonic Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
THRM,Gentherm Inc Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
THRN,Thorne Healthtech Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
THRX,Theseus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
THRY,Thryv Holdings Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
THTX,Theratechnologies Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
THWWW,Target Hospitality Corp. Warrant expiring 3/15/2024,United States,Consumer Discretionary,Diversified Commercial Services
TIG,Trean Insurance Group Inc. Common Stock,United States,,
TIGO,Millicom International Cellular S.A. Common Stock,Luxembourg,Telecommunications,Telecommunications Equipment
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,China,Finance,Investment Bankers/Brokers/Service
TIL,Instil Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TILE,Interface Inc. Common Stock,United States,,
TIOA,Tio Tech A Class A Ordinary Share,Germany,Finance,Business Services
TIOAW,Tio Tech A Warrants,Germany,Finance,Business Services
TIPT,Tiptree Inc. Common Stock,United States,Finance,Accident &Health Insurance
TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,China,Finance,Specialty Insurers
TITN,Titan Machinery Inc. Common Stock,United States,,
TIVC,Tivic Health Systems Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TKLF,Yoshitsu Co. Ltd American Depositary Shares,Japan,Consumer Discretionary,Other Specialty Stores
TKNO,Alpha Teknova Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
TLF,Tandy Leather Factory Inc. Common Stock,United States,,
TLGY,TLGY Acquisition Corporation Class A Ordinary Share,United States,Finance,Business Services
TLGYW,TLGY Acquisition Corporation Warrant,United States,Finance,Business Services
TLIS,Talis Biomedical Corporation Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TLRY,Tilray Brands Inc. Class 2 Common Stock ,Canada,Health Care,Biotechnology: Pharmaceutical Preparations
TLS,Telos Corporation Common Stock,United States,Technology,EDP Services
TLSA,Tiziana Life Sciences Ltd. Common Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
TMC,TMC the metals company Inc. Common Stock,Canada,,
TMCI,Treace Medical Concepts Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TMCWW,TMC the metals company Inc. Warrants,Canada,,
TMDI,Titan Medical Inc. Ordinary Shares,Canada,,
TMDX,TransMedics Group Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TMKR,Tastemaker Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TMKRU,Tastemaker Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
TMKRW,Tastemaker Acquisition Corp. Warrant to purchase Class A common stock,United States,Industrials,Consumer Electronics/Appliances
TMPO,Tempo Automation Holdings Inc. Common Stock,United States,Technology,Industrial Machinery/Components
TMPOW,Tempo Automation Holdings Inc. Warrant,United States,,
TMUS,T-Mobile US Inc. Common Stock,United States,Telecommunications,Telecommunications Equipment
TNDM,Tandem Diabetes Care Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
TNGX,Tango Therapeutics Inc.,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TNON,Tenon Medical Inc. Common Stock,United States,Health Care,Medical Specialities
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TNYA,Tenaya Therapeutics Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
TOAC,Talon 1 Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
TOACW,Talon 1 Acquisition Corp. Warrant,United States,Finance,Business Services
TOI,The Oncology Institute Inc. Common Stock,United States,Health Care,Medical Specialities
TOIIW,The Oncology Institute Inc. Warrant,United States,Health Care,Medical Specialities
TOMZ,TOMI Environmental Solutions Inc. Common Stock,United States,,
TOP,TOP Financial Group Limited Ordinary Shares,Hong Kong,Finance,Investment Bankers/Brokers/Service
TOPS,TOP Ships Inc. Common Stock,Greece,Consumer Discretionary,Marine Transportation
TOUR,Tuniu Corporation American Depositary Shares,China,,
TOWN,TowneBank Common Stock,United States,Finance,Major Banks
TPBA,TPB Acquisition Corporation I Class A Ordinary Share,United States,Finance,Business Services
TPBAU,TPB Acquisition Corporation I Unit,United States,Finance,Business Services
TPBAW,TPB Acquisition Corporation I Warrant,United States,Finance,Business Services
TPG,TPG Inc. Class A Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
TPIC,TPI Composites Inc. Common Stock,United States,Technology,Industrial Machinery/Components
TPST,Tempest Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TRDA,Entrada Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TREE,LendingTree Inc. Common Stock,United States,Finance,Finance/Investors Services
TRHC,Tabula Rasa HealthCare Inc. Common Stock,United States,Health Care,Medical/Nursing Services
TRIB,Trinity Biotech plc American Depositary Shares,Ireland,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TRIN,Trinity Capital Inc. Common Stock,United States,Finance,Finance/Investors Services
TRINL,Trinity Capital Inc. 7.00% Notes Due 2025,United States,Finance,Finance/Investors Services
TRIP,TripAdvisor Inc. Common Stock,United States,,
TRKA,Troika Media Group Inc. Common Stock,United States,Consumer Discretionary,Advertising
TRKAW,Troika Media Group Inc. Warrant,United States,Consumer Discretionary,Advertising
TRMB,Trimble Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
TRMD,TORM plc Class A Common Stock,United Kingdom,Consumer Discretionary,Marine Transportation
TRMK,Trustmark Corporation Common Stock,United States,Finance,Major Banks
TRMR,Tremor International Ltd. American Depository Shares,Israel,,
TRNS,Transcat Inc. Common Stock,United States,Technology,Industrial Machinery/Components
TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,United States,Finance,Business Services
TRONU,Corner Growth Acquisition Corp. 2 Units,United States,Finance,Business Services
TRONW,Corner Growth Acquisition Corp. 2 Warrants,United States,Finance,Business Services
TROO,TROOPS Inc. Ordinary Shares ,China,Technology,Radio And Television Broadcasting And Communications Equipment
TROW,T. Rowe Price Group Inc. Common Stock,United States,Finance,Investment Managers
TRS,TriMas Corporation Common Stock,United States,,
TRST,TrustCo Bank Corp NY Common Stock,United States,Finance,Major Banks
TRUE,TrueCar Inc. Common Stock,United States,Technology,Interactive Media
TRUP,Trupanion Inc. Common Stock,United States,Health Care,Medical Specialities
TRVG,trivago N.V. American Depositary Shares,Germany,Technology,EDP Services
TRVI,Trevi Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TRVN,Trevena Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares ,Canada,Industrials,Metal Fabrications
TSBK,Timberland Bancorp Inc. Common Stock,United States,Finance,Banks
TSCO,Tractor Supply Company Common Stock,United States,Consumer Discretionary,Other Specialty Stores
TSEM,Tower Semiconductor Ltd. Ordinary Shares,Israel,Technology,Semiconductors
TSHA,Taysha Gene Therapies Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TSLA,Tesla Inc. Common Stock,United States,Consumer Discretionary,Auto Manufacturing
TSP,TuSimple Holdings Inc. Class A Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
TSRI,TSR Inc. Common Stock,United States,Technology,EDP Services
TSVT,2seventy bio Inc. Common Stock ,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TTCF,Tattooed Chef Inc Class A Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
TTD,The Trade Desk Inc. Class A Common Stock,United States,Technology,EDP Services
TTEC,TTEC Holdings Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
TTEK,Tetra Tech Inc. Common Stock,United States,Consumer Discretionary,Military/Government/Technical
TTGT,TechTarget Inc. Common Stock,United States,Technology,Interactive Media
TTMI,TTM Technologies Inc. Common Stock,United States,Technology,Electrical Products
TTNP,Titan Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TTOO,T2 Biosystems Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TTSH,Tile Shop Holdings Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
TTWO,Take-Two Interactive Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
TUEM,Tuesday Morning Corp. Common Stock,United States,Miscellaneous,Diversified Commercial Services
TURN,180 Degree Capital Corp. Common Stock,United States,Finance,Finance/Investors Services
TUSK,Mammoth Energy Services Inc. Common Stock,United States,Industrials,Consumer Electronics/Appliances
TVTX,Travere Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TW,Tradeweb Markets Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
TWCB,Bilander Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TWCBU,Bilander Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
TWCBW,Bilander Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
TWIN,Twin Disc Incorporated Common Stock,United States,Industrials,Industrial Machinery/Components
TWKS,Thoughtworks Holding Inc. Common Stock,United States,Technology,EDP Services
TWLV,Twelve Seas Investment Company II Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
TWLVU,Twelve Seas Investment Company II Unit,United States,Industrials,Consumer Electronics/Appliances
TWLVW,Twelve Seas Investment Company II Warrant,United States,Industrials,Consumer Electronics/Appliances
TWNK,Hostess Brands Inc. Class A Common Stock,United States,Consumer Staples,Specialty Foods
TWOU,2U Inc. Common Stock,United States,Consumer Discretionary,Service to the Health Industry
TWST,Twist Bioscience Corporation Common Stock,United States,Health Care,Managed Health Care
TXG,10x Genomics Inc. Class A Common Stock,United States,Health Care,Managed Health Care
TXMD,TherapeuticsMD Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TXN,Texas Instruments Incorporated Common Stock,United States,Technology,Semiconductors
TXRH,Texas Roadhouse Inc. Common Stock,United States,Consumer Discretionary,Restaurants
TYDE,Cryptyde Inc. Common Stock,United States,,
TYRA,Tyra Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TZOO,Travelzoo Common Stock,United States,Consumer Discretionary,Advertising
TZPS,TZP Strategies Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
TZPSU,TZP Strategies Acquisition Corp. Unit,United States,Finance,Business Services
TZPSW,TZP Strategies Acquisition Corp. Warrant,United States,Finance,Business Services
UAL,United Airlines Holdings Inc. Common Stock,United States,Consumer Discretionary,Air Freight/Delivery Services
UBCP,United Bancorp Inc. Common Stock,United States,Finance,Major Banks
UBFO,United Security Bancshares Common Stock,United States,Finance,Major Banks
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks
UBX,Unity Biotechnology Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
UCBI,United Community Banks Inc. Common Stock,United States,Finance,Major Banks
UCBIO,United Community Banks Inc. Depositary Shares each representing 1/1000th interest in a share of Series I Non-CumulativePreferred Stock,United States,Finance,Major Banks
UCL,uCloudlink Group Inc. American Depositary Shares,Hong Kong,Consumer Discretionary,Telecommunications Equipment
UCTT,Ultra Clean Holdings Inc. Common Stock,United States,Technology,Semiconductors
UDMY,Udemy Inc. Common Stock,United States,,
UEIC,Universal Electronics Inc. Common Stock,United States,Consumer Staples,Consumer Electronics/Appliances
UFCS,United Fire Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers
UFPI,UFP Industries Inc. Common Stock,United States,Basic Materials,Forest Products
UFPT,UFP Technologies Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
UG,United-Guardian Inc. Common Stock,United States,Consumer Discretionary,Package Goods/Cosmetics
UGRO,urban-gro Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
UIHC,United Insurance Holdings Corp. Common Stock,United States,Finance,Property-Casualty Insurers
UK,Ucommune International Ltd Ordinary Shares,United States,Consumer Discretionary,Business Services
UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025,United States,Consumer Discretionary,Business Services
ULBI,Ultralife Corporation Common Stock,United States,Technology,Electronic Components
ULCC,Frontier Group Holdings Inc. Common Stock,United States,Consumer Discretionary,Air Freight/Delivery Services
ULH,Universal Logistics Holdings Inc. Common Stock,United States,Industrials,Trucking Freight/Courier Services
ULTA,Ulta Beauty Inc. Common Stock,United States,,
UMBF,UMB Financial Corporation Common Stock,United States,Finance,Commercial Banks
UMPQ,Umpqua Holdings Corporation Common Stock,United States,Finance,Commercial Banks
