Symbol,Name,Country,Sector,Industry
GETY,Getty Images Holdings Inc. Class A Common Stock,,Industrials,Industrial Machinery/Components
GF,New Germany Fund Inc. (The) Common Stock,United States,Finance,Investment Managers
GFF,Griffon Corporation Common Stock,United States,Industrials,Consumer Electronics/Appliances
GFI,Gold Fields Limited American Depositary Shares,South Africa,Basic Materials,Precious Metals
GFL,GFL Environmental Inc. Subordinate voting shares no par value,,,
GFLU,GFL Environmental Inc. Tangible Equity Units,,,
GFOR,Graf Acquisition Corp. IV Common Stock,,Industrials,Consumer Electronics/Appliances
GFX,Golden Falcon Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
GGB,Gerdau S.A. Common Stock,Brazil,Industrials,Steel/Iron Ore
GGG,Graco Inc. Common Stock,United States,Industrials,Fluid Controls
GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
GGT^E,Gabelli Multi-Media Trust Inc. (The) 5.125% Series E Cumulative Preferred Stock,United States,,
GGT^G,Gabelli Multi-Media Trust Inc. (The) 5.125% Series G Cumulative Preferred Shares,United States,,
GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,,Finance,Investment Managers
GHC,Graham Holdings Company Common Stock,United States,Consumer Discretionary,Service to the Health Industry
GHG,GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,,Consumer Discretionary,Hotels/Resorts
GHI,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,United States,Finance,Finance: Consumer Services
GHL,Greenhill & Co. Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
GHLD,Guild Holdings Company Class A Common Stock,,Finance,Finance: Consumer Services
GHM,Graham Corporation Common Stock,United States,Industrials,Metal Fabrications
GHY,PGIM Global High Yield Fund Inc.,United States,Finance,Trusts Except Educational Religious and Charitable
GIA,GigCapital 5 Inc. Common Stock,,Industrials,Consumer Electronics/Appliances
GIB,CGI Inc. Common Stock,Canada,,
GIC,Global Industrial Company Common Stock,United States,Technology,Industrial Machinery/Components
GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,Canada,Consumer Discretionary,Building Products
GIM,Templeton Global Income Fund Inc. Common Stock,United States,Finance,Finance Companies
GIS,General Mills Inc. Common Stock,United States,Consumer Staples,Food Chains
GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,United States,,
GJO,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,United States,,
GJP,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. on behalf of STRATS (SM) Trust for Dominion Resources Inc. Securities Series 2005-6 Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates,United States,,
GJR,Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,United States,Finance,Finance: Consumer Services
GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,United States,Finance,Finance: Consumer Services
GJT,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3,United States,,
GKOS,Glaukos Corporation Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
GL,Globe Life Inc. Common Stock,United States,Finance,Life Insurance
GL^D,Globe Life Inc. 4.25% Junior Subordinated Debentures due 2061,United States,,
GLOB,Globant S.A. Common Shares,,Technology,EDP Services
GLOG^A,GasLog LP. 8.75% Series A Cumulative Redeemable Perpetual Preference Shares,Monaco,,
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,Energy,Oil & Gas Production
GLOP^A,GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLOP^B,GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLOP^C,GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLP,Global Partners LP Global Partners LP Common Units representing Limited Partner Interests,United States,Energy,Oil Refining/Marketing
GLP^A,Global Partners LP 9.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,United States,,
GLP^B,Global Partners LP 9.50% Series B Fixed Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,United States,,
GLS,Gelesis Holdings Inc. Common Stock,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GLT,Glatfelter Corporation Common Stock,United States,Basic Materials,Paper
GLW,Corning Incorporated Common Stock,United States,Technology,Industrial Machinery/Components
GM,General Motors Company Common Stock,United States,Consumer Discretionary,Auto Manufacturing
GME,GameStop Corporation Common Stock,United States,Consumer Discretionary,Electronics Distribution
GMED,Globus Medical Inc. Class A Common Stock,United States,Health Care,Medical/Dental Instruments
GMRE,Global Medical REIT Inc. Common Stock,,Real Estate,Real Estate Investment Trusts
GMRE^A,Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,,,
GMS,GMS Inc. Common Stock,United States,,
GNE,Genie Energy Ltd. Class B Common Stock Stock,United States,Utilities,Power Generation
GNE^A,Genie Energy Ltd. Series 2012 - A Preferred Stock $0.01 par value,United States,,
GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),United States,Consumer Discretionary,Marine Transportation
GNL,Global Net Lease Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
GNL^A,Global Net Lease Inc. 7.25% Series A Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,,
GNL^B,Global Net Lease Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock,United States,,
GNRC,Generac Holdlings Inc. Common Stock,United States,Consumer Discretionary,Metal Fabrications
GNT,GAMCO Natural Resources Gold & Income Trust,United States,Finance,Finance/Investors Services
GNT^A,GAMCO Natural Resources Gold & Income Tust  5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),United States,,
GNW,Genworth Financial Inc Common Stock,United States,Finance,Life Insurance
GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
GOGN,GoGreen Investments Corporation Class A Ordinary Shares,,Finance,Business Services
GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares,Brazil,Consumer Discretionary,Air Freight/Delivery Services
GOLD,Barrick Gold Corporation Common Stock (BC),Canada,,
GOLF,Acushnet Holdings Corp. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,,,
GOTU,Gaotu Techedu Inc. American Depositary Shares,,Real Estate,Other Consumer Services
GPC,Genuine Parts Company Common Stock,United States,Consumer Discretionary,Automotive Aftermarket
GPI,Group 1 Automotive Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
GPJA,Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1 2077,United States,,
GPK,Graphic Packaging Holding Company,United States,Basic Materials,Paper
GPMT,Granite Point Mortgage Trust Inc. Common Stock,,Real Estate,Real Estate Investment Trusts
GPMT^A,Granite Point Mortgage Trust Inc. 7.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
GPN,Global Payments Inc. Common Stock,United States,Consumer Discretionary,Business Services
GPOR,Gulfport Energy Corporation Common Shares,United States,Energy,Oil & Gas Production
GPRK,Geopark Ltd Common Shares,Bermuda,Energy,Oil & Gas Production
GPS,Gap Inc. (The) Common Stock,United States,Consumer Discretionary,Clothing/Shoe/Accessory Stores
GRBK,Green Brick Partners Inc. Common Stock,United States,Consumer Discretionary,Homebuilding
GRBK^A,Green Brick Partners Inc. Depositary Shares (each representing a 1/1000th fractional interest in a share of 5.75% Series A Cumulative Perpetual Preferred Stock),United States,,
GRC,Gorman-Rupp Company (The) Common Stock,United States,Industrials,Fluid Controls
GRMN,Garmin Ltd. Common Stock (Switzerland),Switzerland,Industrials,Industrial Machinery/Components
GRND,Grindr Inc. Common Stock,Singapore,Technology,Computer Software: Prepackaged Software
GRNT,Granite Ridge Resources Inc. Common Stock,,Industrials,Consumer Electronics/Appliances
GROV,Grove Collaborative Holdings Inc. Class A Common Stock,,Consumer Discretionary,Package Goods/Cosmetics
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
GS,Goldman Sachs Group Inc. (The) Common Stock,United States,Finance,Investment Bankers/Brokers/Service
GS^A,Goldman Sachs Group Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A,United States,,
GS^C,Goldman Sachs Group Inc. (The) Depositary Share repstg 1/1000th Preferred Series C,United States,,
GS^D,Goldman Sachs Group Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg,United States,,
GS^J,Goldman Sachs Group Inc Depositary Shs Repstg 1/1000th Pfd Ser J Fixed to Fltg Rate,United States,,
GS^K,Goldman Sachs Group Inc. (The) Dep Shs Repstg 1/1000 Int Sh Fxd/Fltg Non Cum Pfd Stk Ser K,United States,,
GSBD,Goldman Sachs BDC Inc. Common Stock,United States,Finance,Investment Managers
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
GSL,Global Ship Lease Inc New Class A Common Shares,United Kingdom,Consumer Discretionary,Marine Transportation
GSL^B,Global Ship Lease Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island),United Kingdom,,
GSQB,G Squared Ascend II Inc. Class A Ordinary Shares,,Finance,Business Services
GSQD,G Squared Ascend I Inc. Class A Ordinary Shares,,Finance,Business Services
GTES,Gates Industrial Corporation plc Ordinary Shares,,Industrials,Industrial Machinery/Components
GTLS,Chart Industries Inc. Common Stock,United States,Technology,Electrical Products
GTLS^B,Chart Industries Inc. Depositary Shares each Representing a 1/20th Interest in a Share of 6.75% Series B Mandatory Convertible Preferred Stock,United States,,
GTN,Gray Television Inc. Common Stock,United States,Industrials,Broadcasting
GTY,Getty Realty Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
GUG,Guggenheim Active Allocation Fund Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable
GUT,Gabelli Utility Trust (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
GUT^C,Gabelli Utility Trust (The) 5.375% Series C Cumulative Preferred Shares,United States,,
GVA,Granite Construction Incorporated Common Stock,United States,Industrials,Engineering & Construction
GWH,ESS Tech Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
GWRE,Guidewire Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
GWW,W.W. Grainger Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
GXO,GXO Logistics Inc. Common Stock ,,,
H,Hyatt Hotels Corporation Class A Common Stock,United States,Consumer Discretionary,Hotels/Resorts
HAE,Haemonetics Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
HAL,Halliburton Company Common Stock,United States,Energy,Oil & Gas Production
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
HAYW,Hayward Holdings Inc. Common Stock,,Technology,Electronic Components
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,,,
HBI,Hanesbrands Inc. Common Stock,United States,Consumer Discretionary,Apparel
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),Canada,,
HCA,HCA Healthcare Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
HCC,Warrior Met Coal Inc. Common Stock,United States,,
HCI,HCI Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers
HCXY,Hercules Capital Inc. 6.25% Notes due 2033,United States,Finance,Investment Managers
HD,Home Depot Inc. (The) Common Stock,United States,Consumer Discretionary,RETAIL: Building Materials
HDB,HDFC Bank Limited Common Stock,India,Finance,Commercial Banks
HE,Hawaiian Electric Industries Inc. Common Stock,United States,Utilities,Power Generation
HEI,Heico Corporation Common Stock,United States,Industrials,Military/Government/Technical
HEI/A,Heico Corporation,United States,,
HEP,Holly Energy Partners L.P. Common Stock,United States,,
HEQ,John Hancock Hedged Equity & Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
HES,Hess Corporation Common Stock,United States,Energy,Oil & Gas Production
HESM,Hess Midstream LP Class A Share,United States,Energy,Oilfield Services/Equipment
HFRO,Highland Income Fund,,Finance,Finance/Investors Services
HFRO^A,Highland Income Fund 5.375% Series A Cumulative Preferred Shares,,,
HGLB,Highland Global Allocation Fund Common Stock,,Finance,Trusts Except Educational Religious and Charitable
HGTY,Hagerty Inc. Class A Common Stock,,Finance,Specialty Insurers
HGV,Hilton Grand Vacations Inc. Common Stock ,,Consumer Discretionary,Hotels/Resorts
HHC,Howard Hughes Corporation (The) Common Stock,United States,Real Estate,Building operators
HHLA,HH&L Acquisition Co. Class A Ordinary Shares,,Finance,Business Services
HI,Hillenbrand Inc Common Stock,United States,Consumer Discretionary,Consumer Specialties
HIE,Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
HIG,Hartford Financial Services Group Inc. (The) Common Stock,United States,Finance,Property-Casualty Insurers
HIG^G,Hartford Financial Services Group Inc. (The) Depositary Shares each representing a 1/1000th interest in a share of 6.000% Non-Cumulative Preferred Stock Series G $0.01 par value,United States,,
HII,Huntington Ingalls Industries Inc. Common Stock,United States,Industrials,Metal Fabrications
HIMS,Hims & Hers Health Inc. Class A Common Stock,,Consumer Discretionary,Package Goods/Cosmetics
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
HIPO,Hippo Holdings Inc. Common Stock,United States,,
HIW,Highwoods Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
HIX,Western Asset High Income Fund II Inc. Common Stock,United States,Finance,Finance/Investors Services
HKD,AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares),,Finance,Finance: Consumer Services
HL,Hecla Mining Company Common Stock,United States,Basic Materials,Precious Metals
HL^B,Hecla Mining Company Preferred Stock,United States,,
HLF,Herbalife Nutrition Ltd. Common Stock,Cayman Islands,Health Care,Other Pharmaceuticals
HLGN,Heliogen Inc. Common Stock,,Utilities,Power Generation
HLI,Houlihan Lokey Inc. Class A Common Stock,United States,Finance,Investment Managers
HLIO,Helios Technologies Inc. Common Stock,United States,Industrials,Fluid Controls
HLLY,Holley Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
HLN,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),,,
HLT,Hilton Worldwide Holdings Inc. Common Stock ,,Consumer Discretionary,Hotels/Resorts
HLX,Helix Energy Solutions Group Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
HMA,Heartland Media Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
HMC,Honda Motor Company Ltd. Common Stock,Japan,Consumer Discretionary,Auto Manufacturing
HMLP^A,Hoegh LNG Partners LP 8.75% Series A Cumulative Redeemable Preferred Units,Bermuda,,
HMN,Horace Mann Educators Corporation Common Stock,United States,Finance,Property-Casualty Insurers
HMY,Harmony Gold Mining Company Limited,South Africa,Basic Materials,Precious Metals
HNI,HNI Corporation Common Stock,United States,Consumer Discretionary,Office Equipment/Supplies/Services
HOG,Harley-Davidson Inc. Common Stock,United States,Consumer Discretionary,Motor Vehicles
HOMB,Home BancShares Inc. Common Stock,United States,Finance,Major Banks
HOUS,Anywhere Real Estate Inc. Common Stock,United States,Finance,Real Estate
HOV,Hovnanian Enterprises Inc. Class A Common Stock,United States,Consumer Discretionary,Homebuilding
HP,Helmerich & Payne Inc. Common Stock,United States,Energy,Oil & Gas Production
HPE,Hewlett Packard Enterprise Company Common Stock,United States,Telecommunications,Telecommunications Equipment
HPF,John Hancock Pfd Income Fund II Pfd Income Fund II,United States,Finance,Finance Companies
HPI,John Hancock Preferred Income Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
HPP,Hudson Pacific Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
HPP^C,Hudson Pacific Properties Inc. 4.750% Series C Cumulative Redeemable Preferred Stock,United States,,
HPQ,HP Inc. Common Stock,United States,Technology,Computer Manufacturing
HPS,John Hancock Preferred Income Fund III Preferred Income Fund III,United States,Finance,Investment Managers
HQH,Tekla Healthcare Investors Common Stock,United States,Finance,Finance Companies
HQL,TeklaLife Sciences Investors Common Stock,United States,Finance,Investment Managers
HR,Healthcare Realty Trust Incorporated Common Stock,United States,Real Estate,Real Estate Investment Trusts
HRB,H&R Block Inc. Common Stock,United States,Consumer Discretionary,Other Consumer Services
HRI,Herc Holdings Inc. Common Stock ,,Consumer Discretionary,Diversified Commercial Services
HRL,Hormel Foods Corporation Common Stock,United States,Consumer Staples,Meat/Poultry/Fish
HRT,HireRight Holdings Corporation Common Stock,,,
HRTG,Heritage Insurance Holdings Inc. Common Stock,,Finance,Property-Casualty Insurers
HSBC,HSBC Holdings plc. Common Stock,United Kingdom,Finance,Savings Institutions
HSC,Harsco Corporation Common Stock,United States,Industrials,Steel/Iron Ore
HSY,The Hershey Company Common Stock,United States,Consumer Staples,Specialty Foods
HT,Hersha Hospitality Trust Class A Common Shares of Beneficial Interest,United States,Real Estate,Real Estate Investment Trusts
HT^C,Hersha Hospitality Trust 6.875% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,United States,,
HT^D,Hersha Hospitality Trust 6.50% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest $0.01 par value per share,United States,,
HT^E,Hersha Hospitality Trust 6.50% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,United States,,
HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
HTFB,Horizon Technology Finance Corporation 4.875% Notes due 2026,United States,Finance,Finance Companies
HTFC,Horizon Technology Finance Corporation 6.25% Notes due 2027,United States,Finance,Finance Companies
HTGC,Hercules Capital Inc. Common Stock,United States,Finance,Investment Managers
HTH,Hilltop Holdings Inc.,United States,Finance,Major Banks
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
HUBB,Hubbell Inc Common Stock,United States,Technology,Industrial Machinery/Components
HUBS,HubSpot Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
HUM,Humana Inc. Common Stock,United States,Health Care,Medical Specialities
HUN,Huntsman Corporation Common Stock,United States,Industrials,Major Chemicals
HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,United States,Industrials,Broadcasting
HVT,Haverty Furniture Companies Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
HVT/A,Haverty Furniture Companies Inc.,United States,,
HWKZ,Hawks Acquisition Corp Class A Common Stock,,Industrials,Consumer Electronics/Appliances
HWM,Howmet Aerospace Inc. Common Stock,United States,Industrials,Military/Government/Technical
HXL,Hexcel Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
HYB,New America High Income Fund Inc. (The) Common Stock,United States,Finance,Investment Managers
HYI,Western Asset High Yield Defined Opportunity Fund Inc. Common Stock,,Finance,Investment Managers
HYLN,Hyliion Holdings Corp. Class A Common Stock,,Consumer Discretionary,Auto Parts:O.E.M.
HYT,Blackrock Corporate High Yield Fund Inc. Common Stock,United States,Finance,Finance Companies
HZN,Horizon Global Corporation Common Shares,United States,Consumer Discretionary,Auto Parts:O.E.M.
HZO,MarineMax Inc.  (FL) Common Stock,United States,Consumer Discretionary,Auto & Home Supply Stores
IAA,IAA Inc. Common Stock ,,Consumer Discretionary,Business Services
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
IAG,Iamgold Corporation Ordinary Shares,Canada,,
IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,Mexico,Consumer Staples,Meat/Poultry/Fish
IBER,Ibere Pharmaceuticals Class A Ordinary Shares,,Finance,Business Services
IBM,International Business Machines Corporation Common Stock,United States,Technology,EDP Services
IBN,ICICI Bank Limited Common Stock,India,Finance,Commercial Banks
IBP,Installed Building Products Inc. Common Stock,,Industrials,Wholesale Distributors
ICD,Independence Contract Drilling Inc. Common Stock,,Energy,Oil & Gas Production
ICE,Intercontinental Exchange Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
ICL,ICL Group Ltd. Ordinary Shares,Israel,Industrials,Agricultural Chemicals
ICNC,Iconic Sports Acquisition Corp. Class A Ordinary Shares,,Finance,Business Services
ICR^A,InPoint Commercial Real Estate Income Inc. 6.75% Series A Cumulative Redeemable Preferred Stock,,,
IDA,IDACORP Inc. Common Stock,United States,Utilities,Electric Utilities: Central
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
IDT,IDT Corporation Class B Common Stock,United States,Telecommunications,Telecommunications Equipment
IEX,IDEX Corporation Common Stock,United States,Industrials,Fluid Controls
IFF,International Flavors & Fragrances Inc. Common Stock,United States,Industrials,Major Chemicals
IFIN,InFinT Acquisition Corporation Class A Ordinary Shares,,Consumer Discretionary,Business Services
IFN,India Fund Inc. (The) Common Stock,United States,Finance,Finance/Investors Services
IFS,Intercorp Financial Services Inc. Common Shares,,Finance,Commercial Banks
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,United States,Finance,Trusts Except Educational Religious and Charitable
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock,United States,Finance,Investment Managers
IGR,CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
IGT,International Game Technology Ordinary Shares,United States,Consumer Discretionary,Movies/Entertainment
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,United States,Real Estate,Other Consumer Services
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,United States,Finance,Investment Managers
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),United Kingdom,Consumer Discretionary,Hotels/Resorts
IHIT,Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
IHS,IHS Holding Limited Ordinary Shares,,Telecommunications,Telecommunications Equipment
IHTA,Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest No par value per share,,Finance,Finance/Investors Services
IIF,Morgan Stanley India Investment Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
IIIN,Insteel Industries Inc. Common Stock,United States,,
IIM,Invesco Value Municipal Income Trust Common Stock,United States,Finance,Investment Managers
IIPR,Innovative Industrial Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
IIPR^A,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,United States,,
IMAX,Imax Corporation Common Stock,Canada,,
INAQ,Insight Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
INFA,Informatica Inc. Class A Common Stock,,Technology,EDP Services
INFY,Infosys Limited American Depositary Shares,India,Technology,EDP Services
ING,ING Group N.V. Common Stock,Netherlands,Finance,Commercial Banks
INGR,Ingredion Incorporated Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
INN,Summit Hotel Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
INN^E,Summit Hotel Properties Inc. 6.250% Series E Cumulative Redeemable Preferred Stock,United States,,
INN^F,Summit Hotel Properties Inc. 5.875% Series F Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,,
INSI,Insight Select Income Fund,United States,Finance,Investment Managers
INSP,Inspire Medical Systems Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
INST,Instructure Holdings Inc. Common Stock,,Technology,Computer Software: Prepackaged Software
INSW,International Seaways Inc. Common Stock ,,Consumer Discretionary,Marine Transportation
INT,World Fuel Services Corporation Common Stock,United States,Energy,Oil Refining/Marketing
INVH,Invitation Homes Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
IONQ,IonQ Inc. Common Stock,United States,Industrials,Wholesale Distributors
IOT,Samsara Inc. Class A Common Stock,,Technology,Retail: Computer Software & Peripheral Equipment
IP,International Paper Company Common Stock,United States,Industrials,Containers/Packaging
IPG,Interpublic Group of Companies Inc. (The) Common Stock,United States,Consumer Discretionary,Advertising
IPI,Intrepid Potash Inc Common Stock,United States,Industrials,Major Chemicals
IQI,Invesco Quality Municipal Income Trust Common Stock,United States,Finance,Finance Companies
IQV,IQVIA Holdings Inc. Common Stock,United States,Health Care,Managed Health Care
IR,Ingersoll Rand Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
IRL,New Ireland Fund Inc (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,United States,Real Estate,Real Estate Investment Trusts
IRNT,IronNet Inc. Common Stock,United States,Technology,EDP Services
IRRX,Integrated Rail and Resources Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
IRS,IRSA Inversiones Y Representaciones S.A. Common Stock,Argentina,Real Estate,Homebuilding
IRT,Independence Realty Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
ISD,PGIM High Yield Bond Fund Inc.,United States,Finance,Trusts Except Educational Religious and Charitable
IT,Gartner Inc. Common Stock,United States,Finance,Diversified Commercial Services
ITCB,Itau CorpBanca American Depositary Shares (each representing 1500 shares of Common Stock no par value),Chile,Finance,Commercial Banks
ITGR,Integer Holdings Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
ITT,ITT Inc. Common Stock ,United States,Industrials,Fluid Controls
ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),Brazil,Finance,Commercial Banks
ITW,Illinois Tool Works Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
IVC,Invacare Corporation Common Stock,United States,Health Care,Industrial Specialties
IVH,Delaware Ivy High Income Opportunities Fund,,Finance,Investment Managers
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,United States,Real Estate,Real Estate Investment Trusts
IVR^B,Invesco Mortgage Capital Inc. Preferred Series B Cum Fxd to Fltg,United States,,
IVR^C,INVESCO MORTGAGE CAPITAL INC 7.5% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock Liquation Preference $25.00 per Share,United States,,
IVT,InvenTrust Properties Corp. Common Stock,,Real Estate,Real Estate Investment Trusts
IVZ,Invesco Ltd Common Stock,United States,Finance,Investment Managers
IX,Orix Corp Ads Common Stock,Japan,Finance,Diversified Financial Services
J,Jacobs Solutions Inc. Common Stock,,Industrials,Oilfield Services/Equipment
JATT,JATT Acquisition Corp Class A Ordinary Shares,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
JBGS,JBG SMITH Properties Common Shares ,United States,Real Estate,Real Estate Investment Trusts
JBI,Janus International Group Inc. Common Stock,,,
JBL,Jabil Inc. Common Stock,United States,Technology,Electrical Products
JBT,John Bean Technologies Corporation Common Stock,United States,Industrials,Diversified Manufacture
JCE,Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
JCI,Johnson Controls International plc Ordinary Share,Switzerland,Industrials,Industrial Machinery/Components
